timestamps,eeg_1,eeg_2,eeg_3,eeg_4,acc_1,acc_2,acc_3,batt_1,batt_2,batt_3,drlref_1,drlref_2,delta_absolute_1,delta_absolute_2,delta_absolute_3,delta_absolute_4,theta_absolute_1,theta_absolute_2,theta_absolute_3,theta_absolute_4,alpha_absolute_1,alpha_absolute_2,alpha_absolute_3,alpha_absolute_4,beta_absolute_1,beta_absolute_2,beta_absolute_3,beta_absolute_4,gamma_absolute_1,gamma_absolute_2,gamma_absolute_3,gamma_absolute_4,delta_relative_1,delta_relative_2,delta_relative_3,delta_relative_4,theta_relative_1,theta_relative_2,theta_relative_3,theta_relative_4,alpha_relative_1,alpha_relative_2,alpha_relative_3,alpha_relative_4,beta_relative_1,beta_relative_2,beta_relative_3,beta_relative_4,gamma_relative_1,gamma_relative_2,gamma_relative_3,gamma_relative_4,delta_session_score_1,delta_session_score_2,delta_session_score_3,delta_session_score_4,theta_session_score_1,theta_session_score_2,theta_session_score_3,theta_session_score_4,alpha_session_score_1,alpha_session_score_2,alpha_session_score_3,alpha_session_score_4,beta_session_score_1,beta_session_score_2,beta_session_score_3,beta_session_score_4,gamma_session_score_1,gamma_session_score_2,gamma_session_score_3,gamma_session_score_4,blink,jaw_clench,hsi_precision_1,hsi_precision_2,hsi_precision_3,hsi_precision_4,note,recorder_info,config,device
1543457871.5556607,,,,,-0.367188066244,0.136718958616,0.937501490116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.5568104,815.91027832,848.809875488,842.229919434,829.070068359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.5613587,820.845214844,852.09979248,842.229919434,827.425109863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.5659072,820.845214844,850.454833984,845.519897461,825.780151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.5704558,829.070068359,852.09979248,843.874938965,825.780151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.5750041,827.425109863,855.389770508,845.519897461,817.555236816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.5755768,,,,,-0.363281816244,0.140625223517,0.937501490116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.5795527,825.780151367,850.454833984,843.874938965,814.265258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.5841010,819.200195312,850.454833984,838.940002441,815.91027832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.5886495,815.91027832,852.09979248,835.650024414,814.265258789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.5931981,812.620300293,847.164855957,838.940002441,819.200195312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.5954931,,,,,-0.363281816244,0.140625223517,0.941407740116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.5977464,820.845214844,850.454833984,840.584960938,817.555236816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.5977933,,,,,,,,,,,1638709.625,1645161.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6022949,837.29498291,853.744812012,834.005004883,825.780151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6060684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1543457871.6060684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
1543457871.6061502,,,,,,,,,,,,,,,,,,,,,1.04752,-0.0608682,-0.353762,0.763457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6061637,,,,,,,,,,,,,,,,,,,,,,,,,0.509937,-0.242417,-0.290247,0.249404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6061716,,,,,,,,,,,,,0.254826,0.0197376,0.132943,0.2887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6061809,,,,,,,,,,,,,,,,,0.514652,-0.293763,-0.652654,0.273964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6061907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.123089,-0.540971,-0.375856,-0.384053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6061985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.551915,0.264672,0.149761,0.491042,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6062057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.160061,0.174244,0.173346,0.150337,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6062155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0889556,0.318649,0.459309,0.164574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6062253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.161808,0.154815,0.0752503,0.159084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6062639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0372613,0.0876203,0.142333,0.034963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6062739,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.886792,0.288889,0.0,0.393617,,,,,,,,,,,,,,,,,,
1543457871.6062789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,0.0238095,0.0,0.0588235,,,,,,,,,,,,,,
1543457871.6062832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.134328,0.107692,0.282609,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6062868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595238,0.0925926,0.0,0.372093,,,,,,,,,,,,,,,,,,,,,,
1543457871.6062949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1543457871.6063101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
1543457871.6068435,835.650024414,852.09979248,840.584960938,827.425109863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6113918,829.070068359,853.744812012,837.29498291,829.070068359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6154091,,,,,-0.367188066244,0.144531473517,0.941407740116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6159403,834.005004883,857.034729004,838.940002441,835.650024414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6204889,837.29498291,857.034729004,838.940002441,835.650024414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6250372,829.070068359,858.679748535,837.29498291,832.360046387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6295857,827.425109863,860.324707031,834.005004883,837.29498291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6341343,834.005004883,858.679748535,837.29498291,842.229919434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6353254,,,,,-0.367188066244,0.140625223517,0.941407740116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6386826,834.005004883,861.969726562,835.650024414,842.229919434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6432312,838.940002441,861.969726562,838.940002441,838.940002441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6477797,832.360046387,858.679748535,840.584960938,829.070068359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6523280,822.49017334,857.034729004,835.650024414,829.070068359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6552415,,,,,-0.367188066244,0.136718958616,0.941407740116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6568766,824.135131836,853.744812012,835.650024414,825.780151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6614249,827.425109863,857.034729004,837.29498291,822.49017334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6659734,830.715087891,858.679748535,832.360046387,817.555236816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6705220,835.650024414,857.034729004,830.715087891,815.91027832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6750703,837.29498291,857.034729004,832.360046387,825.780151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6751578,,,,,-0.367188066244,0.140625223517,0.941407740116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6796188,829.070068359,857.034729004,829.070068359,822.49017334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6841674,820.845214844,857.034729004,832.360046387,815.91027832,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6887157,824.135131836,852.09979248,827.425109863,817.555236816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6932642,822.49017334,855.389770508,832.360046387,822.49017334,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6950738,,,,,-0.363281816244,0.140625223517,0.937501490116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.6978128,835.650024414,857.034729004,835.650024414,829.070068359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7023611,838.940002441,857.034729004,840.584960938,835.650024414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7060182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1543457871.7060182,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
1543457871.7060983,,,,,,,,,,,,,,,,,,,,,1.13127,-0.0608682,-0.368081,0.780378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7061117,,,,,,,,,,,,,,,,,,,,,,,,,0.508904,-0.242745,-0.357378,0.270601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7061193,,,,,,,,,,,,,0.241368,0.0531169,0.0991842,0.325762,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7061286,,,,,,,,,,,,,,,,,0.511605,-0.295391,-0.669971,0.243013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7061381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.14565,-0.541109,-0.380172,-0.378268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7061458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.602277,0.258287,0.155541,0.495097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7061529,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.143693,0.169913,0.159421,0.153078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7061625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0776068,0.335806,0.456152,0.17381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7061722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.144589,0.150515,0.0776165,0.143656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7062109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0318333,0.0854795,0.15127,0.0343593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7062206,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.272727,0.0,0.414894,,,,,,,,,,,,,,,,,,
1543457871.7062256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.375,0.0243902,0.0,0.117647,,,,,,,,,,,,,,
1543457871.7062297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119403,0.153846,0.25,0.178571,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7062333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.595238,0.0754717,0.0,0.302326,,,,,,,,,,,,,,,,,,,,,,
1543457871.7062411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,,,,,,,
1543457871.7062564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,1.0,,,,
1543457871.7069097,830.715087891,857.034729004,843.874938965,832.360046387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7079170,,,,,,,,,,,1638709.625,1645161.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7114582,832.360046387,853.744812012,829.070068359,834.005004883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7149901,,,,,-0.363281816244,0.136718958616,0.937501490116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7160065,830.715087891,852.09979248,832.360046387,850.454833984,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7205551,830.715087891,852.09979248,838.940002441,857.034729004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7251034,834.005004883,855.389770508,840.584960938,848.809875488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7296519,832.360046387,853.744812012,837.29498291,843.874938965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7342005,829.070068359,855.389770508,838.940002441,845.519897461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7349062,,,,,-0.363281816244,0.136718958616,0.941407740116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7387488,829.070068359,853.744812012,837.29498291,842.229919434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7432973,832.360046387,848.809875488,837.29498291,840.584960938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7478459,832.360046387,848.809875488,843.874938965,835.650024414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7523942,834.005004883,853.744812012,838.940002441,834.005004883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7548225,,,,,-0.363281816244,0.136718958616,0.937501490116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7569427,829.070068359,857.034729004,837.29498291,835.650024414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7614913,835.650024414,855.389770508,837.29498291,837.29498291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7660396,832.360046387,855.389770508,834.005004883,838.940002441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7705882,832.360046387,857.034729004,838.940002441,832.360046387,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7747386,,,,,-0.359375566244,0.136718958616,0.937501490116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7751367,835.650024414,857.034729004,847.164855957,827.425109863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7796850,832.360046387,855.389770508,843.874938965,825.780151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7842336,842.229919434,852.09979248,840.584960938,820.845214844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7887819,848.809875488,852.09979248,834.005004883,819.200195312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7933304,850.454833984,853.744812012,835.650024414,819.200195312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7946548,,,,,-0.359375566244,0.136718958616,0.937501490116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.7978790,858.679748535,857.034729004,832.360046387,825.780151367,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.8024273,857.034729004,852.09979248,840.584960938,830.715087891,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.8059680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,
1543457871.8059680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,
1543457871.8060462,,,,,,,,,,,,,,,,,,,,,1.15479,-0.0608682,-0.382168,0.920752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.8060596,,,,,,,,,,,,,,,,,,,,,,,,,0.502106,-0.235148,-0.385254,0.290009,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.8060670,,,,,,,,,,,,,0.241881,0.0620031,0.0464005,0.352946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.8060760,,,,,,,,,,,,,,,,,0.494008,-0.29729,-0.64786,0.230274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.8060856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.162564,-0.543884,-0.388303,-0.374353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.8060930,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.620643,0.25605,0.161187,0.568448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.8061001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.138087,0.171413,0.160046,0.13303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.8061094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0758454,0.339778,0.432414,0.153775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.8061190,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.135537,0.14856,0.0874258,0.115935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.8061576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0298871,0.0841993,0.158926,0.0288129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.8061674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.272727,0.0,0.55914,,,,,,,,,,,,,,,,,,
1543457871.8061724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.34375,0.0243902,0.0,0.176471,,,,,,,,,,,,,,
1543457871.8061764,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.119403,0.169231,0.186813,0.232143,,,,,,,,,,,,,,,,,,,,,,,,,,
1543457871.8061800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.547619,0.0754717,0.0,0.27907,,,,,,,,,,,,,,,,,,,,,,
